CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
19,0,12300462600000,100100,0.14981,6.67511,1.62602,1.5129e+09,2.46e+09,4000000000,0.615,61.5,1
19,2,12300462700000,100200,0.150599,6.64016,1.06383,7.0688e+08,7.52e+08,1000000000,0.94,94,0.8
19,1,12300462800000,100400,0.150657,6.63758,5.55556,5.832e+07,3.24e+08,2000000000,0.18,18,0.9
19,1,12300462900000,100600,0.150358,6.6508,0,0,0,2000000000,0,0,0.9
19,1,12300463000000,100800,0.15006,6.66402,0,0,0,2000000000,0,0,0.9
19,1,12300463100000,101000,0.149762,6.67724,0,0,0,2000000000,0,0,0.9
19,1,12300463200000,101200,0.149466,6.69047,0,0,0,2000000000,0,0,0.9
19,1,12300463300000,101400,0.149172,6.70369,0,0,0,2000000000,0,0,0.9
19,1,12300463400000,101600,0.148878,6.71691,0,0,0,2000000000,0,0,0.9
19,1,12300463500000,101800,0.148585,6.73013,0,0,0,2000000000,0,0,0.9
19,1,12300463600000,102000,0.148294,6.74336,0,0,0,2000000000,0,0,0.9
19,0,12300463700000,102400,0.148965,6.71299,3.125,4.096e+08,1.28e+09,4000000000,0.32,32,1
19,2,12300463800000,102500,0.14882,6.71955,0,0,0,1000000000,0,0,0.8
19,2,12300463900000,102600,0.148674,6.7261,0,0,0,1000000000,0,0,0.8
19,2,12300464000000,102700,0.14853,6.73266,0,0,0,1000000000,0,0,0.8
19,2,12300464100000,102800,0.148385,6.73922,0,0,0,1000000000,0,0,0.8
19,2,12300464200000,102900,0.148241,6.74577,0,0,0,1000000000,0,0,0.8
19,2,12300464300000,103000,0.148097,6.75233,0,0,0,1000000000,0,0,0.8
19,2,12300464400000,103100,0.147953,6.75888,0,0,0,1000000000,0,0,0.8
19,2,12300464500000,103200,0.14781,6.76544,0,0,0,1000000000,0,0,0.8
19,2,12300464600000,103300,0.147667,6.77199,0,0,0,1000000000,0,0,0.8
19,2,12300464700000,103400,0.147689,6.771,5.88235,2.312e+07,1.36e+08,1000000000,0.17,17,0.8
