CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
21,1,12159930100000,31800,0.0881447,11.345,1.08696,1.52352e+09,1.656e+09,2000000000,0.92,92,0.9
21,1,12159930200000,32000,0.0922812,10.8364,1.33333,1.0125e+09,1.35e+09,2000000000,0.75,75,0.9
21,1,12159930300000,32200,0.0963354,10.3804,1.34228,9.99045e+08,1.341e+09,2000000000,0.745,74.5,0.9
21,2,12159930400000,32300,0.0986687,10.1349,1.17647,5.78e+08,6.8e+08,1000000000,0.85,85,0.8
21,1,12159930500000,32500,0.0990769,10.0932,6.06061,4.9005e+07,2.97e+08,2000000000,0.165,16.5,0.9
21,1,12159930600000,32700,0.0984709,10.1553,0,0,0,2000000000,0,0,0.9
21,1,12159930700000,32900,0.0978723,10.2174,0,0,0,2000000000,0,0,0.9
21,1,12159930800000,33100,0.097281,10.2795,0,0,0,2000000000,0,0,0.9
21,2,12159930900000,33200,0.096988,10.3106,0,0,0,1000000000,0,0,0.8
21,2,12159931000000,33300,0.0966967,10.3416,0,0,0,1000000000,0,0,0.8
21,2,12159931100000,33400,0.0964072,10.3727,0,0,0,1000000000,0,0,0.8
21,2,12159931200000,33500,0.0961194,10.4037,0,0,0,1000000000,0,0,0.8
21,2,12159931300000,33600,0.0958333,10.4348,0,0,0,1000000000,0,0,0.8
21,1,12159931400000,33800,0.0981953,10.1838,2.0202,4.41045e+08,8.91e+08,2000000000,0.495,49.5,0.9
21,2,12159931500000,33900,0.0979056,10.2139,0,0,0,1000000000,0,0,0.8
21,2,12159931600000,34000,0.0976176,10.244,0,0,0,1000000000,0,0,0.8
21,2,12159931700000,34100,0.0973314,10.2742,0,0,0,1000000000,0,0,0.8
21,2,12159931800000,34200,0.0970468,10.3043,0,0,0,1000000000,0,0,0.8
21,1,12159931900000,34400,0.0964826,10.3646,0,0,0,2000000000,0,0,0.9
21,2,12159932000000,34500,0.0962029,10.3947,0,0,0,1000000000,0,0,0.8
21,2,12159932100000,34600,0.0959249,10.4248,0,0,0,1000000000,0,0,0.8
21,2,12159932200000,34700,0.0956484,10.455,0,0,0,1000000000,0,0,0.8
21,2,12159932300000,34800,0.0953736,10.4851,0,0,0,1000000000,0,0,0.8
21,1,12159932400000,35000,0.0982,10.1833,1.69492,6.2658e+08,1.062e+09,2000000000,0.59,59,0.9
21,1,12159932500000,35200,0.102159,9.78865,1.25786,1.13764e+09,1.431e+09,2000000000,0.795,79.5,0.9
21,1,12159932600000,35400,0.105734,9.45765,1.36054,9.72405e+08,1.323e+09,2000000000,0.735,73.5,0.9
21,1,12159932700000,35600,0.109298,9.14932,1.35135,9.8568e+08,1.332e+09,2000000000,0.74,74,0.9
21,1,12159932800000,35800,0.111844,8.94106,1.76991,5.74605e+08,1.017e+09,2000000000,0.565,56.5,0.9
21,1,12159932900000,36000,0.111222,8.99101,0,0,0,2000000000,0,0,0.9
21,1,12159933000000,36200,0.110608,9.04096,0,0,0,2000000000,0,0,0.9
21,1,12159933100000,36400,0.11,9.09091,0,0,0,2000000000,0,0,0.9
21,1,12159933200000,36600,0.109399,9.14086,0,0,0,2000000000,0,0,0.9
21,2,12159933300000,36700,0.109101,9.16583,0,0,0,1000000000,0,0,0.8
21,2,12159933400000,36800,0.108804,9.19081,0,0,0,1000000000,0,0,0.8
21,2,12159933500000,36900,0.108509,9.21578,0,0,0,1000000000,0,0,0.8
21,2,12159933600000,37000,0.108216,9.24076,0,0,0,1000000000,0,0,0.8
21,2,12159933700000,37100,0.108194,9.24265,10,8e+06,8e+07,1000000000,0.1,10,0.8
21,1,12159933800000,37300,0.110912,9.0162,1.62602,6.80805e+08,1.107e+09,2000000000,0.615,61.5,0.9
